id,NL,Code
13027,"""Create a database engine based on $db_user$. In ORM mode, use the database engine to execute SQL (query the id in the $Machines$ table based on $group_name$) and get all the data. Finally, return the query result.","public List<Object> getCondor(EntityManager db_user, Root<Object> Machines, String group_name){
CriteriaBuilder cb = db_user.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(Machines).where(cb.equal(Machines.get(""group_name""),group_name));
List<Object> machine_list = db_user.createQuery(cq).getResultList();
return machine_list;
}"
11062,Use $conn$ to execute SQL (query the otu_id in the samples table based on $sample_values$) and get all the results. Store the 0th element of each item of the query result in list and return with the serialization method.,"public List otuIdValues(JdbcTemplate conn,String sample_values){
List results = conn.query(""select otu_id from samples where sample_values=?"", new Object[]{sample_values}, new BeanPropertyRowMapper(List.class));
JSONArray otus = new JSONArray();
for (Object item : results) {
otus.add(JSONObject.parseObject(item.toString()).get(0));
}
return otus;
}"
11415,""" connect to the database based on $engine$. Set up SQL (query name column in 'table' table based on 'id': $tid$), execute SQL and get all the query results, return query results.","public List selectValue(DataSource engine, String tid){
JdbcTemplate con = new JdbcTemplate(engine);
List names = con.query(""select name from table where id = ? "", new Object[]{tid}, new BeanPropertyRowMapper(List.class));
return names;
}"
13564,"Execute SQL with $db$ (query all columns in the books table according to $isbn$) and get all the query results (query the review, rating, review_date, username column in the reviews table where book_id is $isbn$), get all the query results, and return the rendered 'books.html' page. The parameter book is the 0th element of the first query result, and 'reviews' is the result of the second query.","public String getOne(JdbcTemplate db,String isbn,Model model){
List data = db.query(""select * from books where isbn = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
List reviews = db.query(""select review, rating, review_date, username from reviews where book_id = ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""book"", data.get(0));
model.addAttribute(""reviews"",reviews);
return ""books.html"";
}"
13778,"""If the request method is ""POST"", use $conn$ to execute SQL (query all columns in the users table based on $uname$) and get all the query results. If there are query results, return the command redirected to ""/ search"". Finally return the 'login.html' page.","public Object login(HttpRequest request, JdbcTemplate conn, String uname){
if (request.getMethod().equals(""POST"")){
List col = conn.query(""select * from users where uname= ?"", new Object[]{uname}, new BeanPropertyRowMapper(List.class));
if (col.isEmpty()){
return ""login.html"";
}
else {
return ""/search"";
}
} else {
return ""login.html"";
}
}"
13815,Get the database engine using $db_config$. Use sessionmaker() to create a configured Session class and bind the database engine. Instantiate the Session and execute the SQL statement using ORM method: Query the first piece of data in $Affiliation$ through $id$. Use logging.info() to output the query results and return the query results.,"public List getValue(EntityManager db_config, Root<Object> Affiliation, String id){
CriteriaBuilder cb = db_config.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(Affiliation).where(cb.equal(Affiliation.get(""id""),id));
List<Object> values = db_config.createQuery(cq).getResultList();
System.out.println(values);
return values;
}"
13663,"""Use the string format method to set the SQL (query all the columns in the table where table_id is $id$) and print the SQL. , takes the connection in $db_engine$ and tries to execute the following code: execute the SQL using the connection and get all the data, print each piece of data using the for loop; close the connection and return the data. If an exception occurs, the exception's details are printed.","public List dbCgetAllDataonnect(DataSource db_engine, String id){
try {
JdbcTemplate engine = new JdbcTemplate(db_engine);
List result = engine.query(""select * from table where table_id = ? "", new Object[]{id}, new BeanPropertyRowMapper(List.class));
for (Object row : result) {
System.out.println(row);
}
return result;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
13317,"""Execute SQL with $conn$ (query all columns in the voos table based on $origem$ and $destino$), get all the query results, and use for loop to print each item of the query results.","public void main(JdbcTemplate conn,String origem,String destino){
List voos = conn.query(""select * from voos where origem=? and destino=?"", new Object[]{origem,destino}, new BeanPropertyRowMapper(List.class));
for (Object voo : voos) {
System.out.println(voo);
}
}"
13507,"""If $dataset_id$ has no value, return a dictionary converted to json format where the value of the ""error"" key is ""Need dataset_id.. Try to use $conn$ to execute SQL (query all the columns in the Dataset table based on $dataset_id$) and get all the query results. Use for loop to convert the items field of each query result to dict, and store it in list and return. If an exception is caught, return False converted to json format.","public Object datasetPreview(JdbcTemplate conn,String dataset_id){
if (dataset_id==null){
JSONObject jsonObject = new JSONObject();
jsonObject.put(""error"", ""Need dataset_id"");
return jsonObject;
}else {
try {
List rows = conn.query(""select * from dataset where dataset_id = ?"", new Object[]{dataset_id}, new BeanPropertyRowMapper(List.class));
JSONArray jsonArray = new JSONArray();
for (Object row : rows) {
jsonArray.add(JSONObject.parseObject(row.toString()).getString(""items""));
}
return jsonArray;
}catch (Exception e){
return JSONObject.parseObject(""False"");
}
}

}"
11189,"""Set up the SQL statement to query all the data in the $product_area$ where name is $name$ using a java expression, execute the query with $conn$ and return all the query results.","public List queryOldRecs(EntityManager conn, Root<Object> product_area, String name){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(product_area).where(cb.equal(product_area.get(""name""),name));
List<Object> area = conn.createQuery(cq).getResultList();
return area;
}"
11303,"""Get the database engine and establish a connection through $db_url$. Execute the SQL statement (query all the columns in the postgis table according to $geochat$), get all the data, close the connection, and print the query results.","public void create(DataSource db_url, String geochat){
JdbcTemplate conn = new JdbcTemplate(db_url);
List cope = conn.query(""select * from postgis where geochat = ? "", new Object[]{geochat}, new BeanPropertyRowMapper(List.class));
System.out.println(cope);
}"
11419,"""Set SQL based on the java expression: (query all columns in $studentData$ table based on $Username$). Execute the SQL with $conn$ and get the first piece of data, and return the query result.","public Object getFirstFormData(EntityManager conn, Root<Object> studentData, String Username){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(studentData).where(cb.equal(studentData.get(""Username""),Username));
List<Object> students = conn.createQuery(cq).getResultList();
return students.get(0);
}"
13161,"""Use $DB_CONNECT_STRING$ to get the database engine, where the max_overflow parameter is 5, then execute the SQL (get all columns in the spider_jam_post where baseurl is $category$) and get the first data, and return the query result.","public Object queryPostsByCategory(DataSource DB_CONNECT_STRING, String category){
JdbcTemplate engine = new JdbcTemplate(DB_CONNECT_STRING);
List results = engine.query(""select * from spider_jam_post where baseurl= ? "", new Object[]{category}, new BeanPropertyRowMapper(List.class));
return results.get(0);
}"
13453,"""Try to use $conn$ to execute SQL (get submitter column in the archive table based on $action_id$) and get all the data. Then return the query results. If exception occurs during execution, print the exception.","public List selectValue(JdbcTemplate conn,String action_id){
try{
List results = conn.query(""select submitter from archive where action_id = ?"", new Object[]{action_id}, new BeanPropertyRowMapper(List.class));
return results;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
13469,"""Try to use $engine$ to connect to the database and execute SQL (get all columns in the 'concat_table' table based on $value$) and get all the data. Then return the query results. If exception occurs during execution, print the exception.","public List comToPol(DataSource engine, String value){
try {
JdbcTemplate conn = new JdbcTemplate(engine);
List results = conn.query(""select * from concat_table where value = ? "", new Object[]{value}, new BeanPropertyRowMapper(List.class));
return results;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
13868,Use the java expression to set up the SQL statement with the following contents: Query all titles in $codetbl$ through $code_no$. Use the $conn$ connection to execute the SQL to get all the data and print them.,"public void listOneNote(EntityManager conn, Root<Object> codetbl, String code_no){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(codetbl).where(cb.equal(codetbl.get(""code_no""),code_no));
List<Object> res = conn.createQuery(cq).getResultList();
System.out.println(res);
}"
13309,"""Use $conn$ to execute SQL (query the origin column in the flight table based on $dest$ and $duration$), get all the query results, and use for loop to print each piece of the query results.","public void main(JdbcTemplate conn,String dest,String duration){
List flights = conn.query(""select origin from flight where dest=? and duration=?"", new Object[]{dest,duration}, new BeanPropertyRowMapper(List.class));
for (Object origin : flights) {
System.out.println(origin);
}
}"
11269,"""Execute SQL via $conn$ (get the description column in 'places' based on $visited$), get all the data, use for loop to store the 0th element of each item in the query as list type, close the $conn$ connection, and finally use jsonify to process the list content and return.","public JSONArray places(JdbcTemplate conn,String visited){
List rows = conn.query(""select description from places where visited= ?"", new Object[]{visited}, new BeanPropertyRowMapper(List.class));
List places = new ArrayList();
for (Object row : rows) {
places.add(JSONObject.parseObject(row.toString()).get(0));
}
return JSONObject.parseArray(places.toString());
}"
13725,"""Get the database engine and establish a connection through $mysql_str$. Set the SQL statement (query the diamonds column in the ecommerce table based on $invoiceno$ and $stockcode$), execute SQL, get the first piece of data, and return the query result.","public List sendToMysql(DataSource mysql_str, String invoiceno,String stockcode){
JdbcTemplate con = new JdbcTemplate(mysql_str);
List dt = con.query(""select diamonds from ecommerce where invoiceno = ? and stockcode = ? "", new Object[]{invoiceno,stockcode}, new BeanPropertyRowMapper(List.class));
return dt;
}"
14211,Use $conn$ to execute the SQL (query all columns in the combined table) to get all the data and use jsonify to return the execution result.,"public JSONArray combined(JdbcTemplate conn){
List Combined = conn.query(""select * from combined"", new BeanPropertyRowMapper(List.class));
return JSONObject.parseArray(Combined.toString());
}"
11565,"""Use the $conn$ connection to execute the SQL statement : Query the the clause data in the 'table' table with key as $key$. If the number of rows in the query result is 0, return False. Otherwise, return the first piece of data of the query result.","public Object putKv(JdbcTemplate conn,String key){
List r = conn.query(""select clause from table where key = ?"", new Object[]{key}, new BeanPropertyRowMapper(List.class));
if (r.isEmpty()){
return false;
}else {
return r.get(0);
}
}"
13655,Use a java expression to set the SQL (querying the id in $cache$ where namespace is $namespace$ and key is $key$). Execute SQL with $conn$ and get all the data. Return the decision that whether the query result is greater than 0 or not.,"public void findIds(EntityManager conn, Root<Object> cache, String key, String namespace){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(cache).where(cb.equal(cache.get(""key""),key));
cq.select(cache).where(cb.equal(cache.get(""namespace""),namespace));
List<Object> rows = conn.createQuery(cq).getResultList();
assert rows.size()>0;
}"
11392,"""Set the SQL (query all EVDATE in FRC_CUSTOMSIGNALS where TASKID is $id$) , execute the SQL with the $conn$ connection and return the retrieved query results.","public String book(JdbcTemplate db,String book_isbn,Model model){
List books = db.query(""select isbn, title, auther, year from books where isbn= ?"", new Object[]{book_isbn}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""bookinfo"", books.get(0));
return ""book.html"";
}"
11151,"""Set the SQL (query all EVDATE in FRC_CUSTOMSIGNALS where TASKID is $id$) , execute the SQL with the $conn$ connection and return the retrieved query results.","public List queryPage(JdbcTemplate conn,String id){
List tasks = conn.query(""select evdate from frc_customsignals where taskid= ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return tasks;
}"
11343,"""Use $admin_engine$ to get the database connection and execute SQL (query all data in the name column of the DATABASE table according to $ROLE$), print the queried data, and close the connection.","public void setupDb(DataSource admin_engine, String ROLE){
JdbcTemplate conn = new JdbcTemplate(admin_engine);
List data = conn.query(""select name from database where role=? "", new Object[]{ROLE}, new BeanPropertyRowMapper(List.class));
System.out.println(data);
}"
13165,"""Get the database engine using $SQLconfig$ and connect the database using the raw_connection, then execute the SQL (get all the columns in equity_data where the data of equity is $dataconfig$) and get the first data, then close the connection and return the result of the query.","public Object dataPrep(DataSource SQLconfig, String dataconfig){
JdbcTemplate conn = new JdbcTemplate(SQLconfig);
List res = conn.query(""sselect * FROM equity_data WHERE equity_data=? "", new Object[]{dataconfig}, new BeanPropertyRowMapper(List.class));
return res.get(0);
}"
11226,Execute SQL via $conn$ (get all the columns in 'Sells' based on $sell$) and get all the data. Convert each item of the query result to dictionary type and return.,"public List getSells(JdbcTemplate conn, String sell){
List rs = conn.query(""select * from sells where sell=?"", new Object[]{sell}, new BeanPropertyRowMapper(List.class));
return rs;
}"
13961,"""If the request module sends the request as 'post', set SQL (query all columns in the 'users' through $email$), use $conn$ to execute SQL and get all the data. If the execution result is empty, use redirect to return ""/ search""; otherwise, render and return ""login.html"".","public String login(HttpRequest request, JdbcTemplate conn, String email){
if (request.getMethod().equals(""POST"")){
List username_data = conn.query(""select * from users where email = ?"", new Object[]{email}, new BeanPropertyRowMapper(List.class));
if (username_data.isEmpty()){
return ""/search"";
}
else {
return ""login.html"";
}
} else {
return null;
}
}"
13066,"""Try to execute the following code: Use $engine$ to get a database connection; set up the SQL: query the description in the weather_predictions table based on $temp$, $temp_min$, $temp_max$ and $speed$; use the connection to execute the SQL and get all the data and finally return query results. If an exception occurs, print the details of the exception.","public List queryPredicted(DataSource engine, String temp, String temp_min, String temp_max,String speed){
try {
JdbcTemplate connection = new JdbcTemplate(engine);
List values = connection.query(""select description from weather_predictions where temp=? and temp_min=? and temp_max=? and speed=? "", new Object[]{temp,temp_min,temp_max,speed}, new BeanPropertyRowMapper(List.class));
return values;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
11097,Use $conn$ to execute SQL (query all columns in name_table based on $id_name$) and get all the data. Close the connection and return the query results.,"public List dropTable(JdbcTemplate conn,String id_name){
List res_go = conn.query(""select * from name_table where id_name= ?"", new Object[]{id_name}, new BeanPropertyRowMapper(List.class));
return res_go;
}"
11504,Set up SQL statements using the java expression: Query all id data in the $TAGS$ table by $tag$. Use $conn$ to execute SQL statements and return query results.,"public List<Object> annotateNote(EntityManager conn, Root<Object> TAGS, String tag){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(TAGS).where(cb.equal(TAGS.get(""tag""),tag));
List<Object> information = conn.createQuery(cq).getResultList();
return information;
}"
11679,"""Use $db$ to execute SQL based on the java expression (get all the columns in the $reviews$ table where isbn is $isbn$) and get all the data. If the result of the query data is None, return ""error"": ""Invalid ISBN"" processed by jsonify, and finally return the query result.","public Object api(EntityManager db, Root<Object> reviews, String isbn){
CriteriaBuilder cb = db.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(reviews).where(cb.equal(reviews.get(""isbn""),isbn));
List<Object> rs = db.createQuery(cq).getResultList();
if (rs.isEmpty()){
JSONObject jsonObject = new JSONObject();
jsonObject.put(""error"",""Invalid ISBN"");
return jsonObject;
}
return rs;
}"
13255,""", make the connection using $engine$. Execute the SQL statement (query all columns in the Customer) and get all the data. Print each item in the query result using a for loop.","public void search(DataSource engine){
JdbcTemplate conn = new JdbcTemplate(engine);
List result = conn.query(""select * from customer"", new BeanPropertyRowMapper(List.class));
for (Object row : result) {
System.out.println(row);
}
}"
13226,"""Get the database engine from $uri$ and make the connection. Set SQL (query all columns in the information_schema where TABLE_SCHEMA is $openstack_citest$) , execute SQL to get all the data and return it.","public List testMysqlInnodb(DataSource uri, String openstack_citest){
JdbcTemplate engine = new JdbcTemplate(uri);
List results = engine.query(""select count(*) from information_schema where table_schema=? "", new Object[]{openstack_citest}, new BeanPropertyRowMapper(List.class));
return results;
}"
13886,"""If the request module sends the request as GET, uses the $conn$ connection to execute the SQL (query the first piece of username in the login through $user_id$). Use for loop iterate through all the query results, print the query results. And take the query results as the corresponding value of username in the dictionary, render and return ""index.html"", where the user parameter is the dictionary contents.","public String index(HttpRequest request, JdbcTemplate conn, String user_id, Model model){
if (request.getMethod().equals(""GET"")){
List s = new ArrayList();
List usernames = conn.query(""select username from login where user_id = ?"", new Object[]{user_id}, new BeanPropertyRowMapper(List.class));
for (Object username : usernames) {
s.add(JSONObject.parseObject(username.toString()).getString(""username""));
}
model.addAttribute(""users"",s);
return ""index.html"";
} else {
return null;
}
}"
11498,""",Set SQL (query all the information in the books table based on title $booktitle$). Use $conn$ to execute SQL and return the rendered 'search.html' page with the results parameter being the query result.","public String selectValue(JdbcTemplate conn,String booktitle, Model model){
List results = conn.query(""select * from books where title = ?"", new Object[]{booktitle}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""results"",results);
return ""search.thtml"";
}"
13858,Use the ORM method to execute SQL statement through $conn$ connection: Get all data in $City$ based on $name$. Set assertion to determine that the length of the returned result is not 0. Store the query results as list and return it.,"public Object getValue(EntityManager conn, Root<Object> City, String name){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(City).where(cb.equal(City.get(""name""),name));
List<Object> rs = conn.createQuery(cq).getResultList();
assert rs.size()!=0;
return rs;
}"
13949,"""Get the database engine through $app$. Set the SQL statement with the java expression: Get the data in the $days$ table through $date$. Execute the SQL statement, get all the data, and return the obtained data.","public Object getSource(EntityManager app, Root<Object> days, String date){
CriteriaBuilder cb = app.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(days).where(cb.equal(days.get(""date""),date));
List<Object> datas = app.createQuery(cq).getResultList();
return datas;
}"
13599,"Try to create a cursor with $conn$, execute SQL (query the taskid column in the rank_item table based on $result$), use for loop to traverse all the obtained query results, and print the first element of each piece of data. If an Exception occurs during execution, print the exception.","public void start(JdbcTemplate conn,String result){
try {
List data = conn.query(""select taskid from rank_item where result= ?"", new Object[]{result}, new BeanPropertyRowMapper(List.class));
for (Object datum : data) {
System.out.println(JSONObject.parseObject(datum.toString()).get(1));
}
}catch (Exception e){
e.printStackTrace();
}
}"
13668,"""Get the connection using $db_connect$. Set the SQL (query for all columns in Employee where Employee_Id is $employee_id$) and execute the SQL. The keys of the result are executed as keys in the dictionary, each item in the result cursor is executed as a value, and all dict are stored in the list. Finally, return the serialized result of the list.","public JSONArray getEmployee(JdbcTemplate db_connect, String employee_id){
List result = db_connect.query(""select * from employee where employee_id = ?"", new Object[]{employee_id}, new BeanPropertyRowMapper(List.class));
List employees = new ArrayList();
for (Object i : result) {
employees.add(JSONObject.parseObject(i.toString()).getString(""keys""));
}
return JSONObject.parseArray(employees.toString());
}"
13343,"""Use the format string matching method to set sql (query the lat column in the acceleration table based on $long$ and $time$), execute SQL with $conn$, get all the data, and use for loop to store the query results as list and return.","public List queryAcceleration(JdbcTemplate conn,String longs,String time){
List result = conn.query(""select lat from acceleration where long=? and time=?"", new Object[]{longs,time}, new BeanPropertyRowMapper(List.class));
return result;
}"
13315,"""Use $eng$ to execute SQL (query all columns in the track_table according to $id$), get all the query results, set assertions to determine whether the length of the query results is not equal to 0, and return the query results.","public List testStorageDataBlueprint(JdbcTemplate eng,String id){
List data = eng.query(""select * from track_table where id= ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
assert data.size()!=0;
return data;
}"
13249,"""Set up the SQL in java (query all columns in $slivers$ where deleted is $deleted$ and status is $status$) , execute the SQL with $conn$ and get all the data. The for loop is used to store the values of the parsed_obj columns for each item in the query result in a list and return.","public List selectValue(EntityManager conn, Root<Object> slivers, String deleted,String status){
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(slivers).where(cb.equal(slivers.get(""deleted""),deleted));
cq.select(slivers).where(cb.equal(slivers.get(""status""),status));
List<Object> results = conn.createQuery(cq).getResultList();
List sl = new ArrayList();
for (Object row : results) {
sl.add(JSONObject.parseObject(row.toString()).getString(""parsed_ob""));
}
return sl;
}"
11386,"""Use $conn$ to execute SQL (query all columns in the data table according to $work_ratings_count$) and get all the query results. If the query result is empty, return the rendered 404.html page; otherwise, return the rendered ""api.json"", where the parameter api is the query result.","public String api(JdbcTemplate conn,String work_ratings_count,Model model){
List data = conn.query(""select * from data where work_ratings_count= ?"", new Object[]{work_ratings_count}, new BeanPropertyRowMapper(List.class));
if (data.isEmpty()){
return ""404.html"";
}else {
model.addAttribute(""api"",data);
return ""api.json"";
}
}"
11220,"""Get the database engine by $PG_URL$, execute the SQL statement (get eventid in gino_users based on $username$), get all the data, and finally return the result.","public List engine(DataSource PG_URL, String username){
JdbcTemplate e = new JdbcTemplate(PG_URL);
List res = e.query(""select eventid from gino_users where username= ? "", new Object[]{username}, new BeanPropertyRowMapper(List.class));
return res;
}"
13067,"""Create the database engine through $mysql$ and create a connection based on the engine. Use the connection to execute SQL (query all columns in the create_database table) and get all the data. Finally, return the query result directly.","public List mysqlSel(DataSource mysql){
JdbcTemplate e = new JdbcTemplate(mysql);
List result_create = e.query(""select * from create_database ? "", new BeanPropertyRowMapper(List.class));
return result_create;
}"
13024,"""Use $db1$  to get the database connection. Set the SQL with the java expression (query the nextid in the $ids$ table based on $for_update$). Execute the SQL and get all the data. Finally, return the query result.","public List idGenerator(EntityManager db1, Root<Object> ids,String for_update){
CriteriaBuilder cb = db1.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(ids).where(cb.equal(ids.get(""for_update""),for_update));
List<Object> results = db1.createQuery(cq).getResultList();
return results;
}"
11246,"""Execute SQL with $conn$ (get all columns in test based on $data$) and get all the data, print query result, close $conn$ connection, and finally return query result.","public List task(JdbcTemplate conn,String data){
List res = conn.query(""select * from test where data= ?"", new Object[]{data}, new BeanPropertyRowMapper(List.class));
System.out.println(res);
return res;
}"
11319,"""Try to set up sql (query all columns in the $cache$ table according to $namespace$), use $conn$ to execute the java expression to query all data and return the query results. Return False if an IOError, OSError, EOFError exception occurs during execution.","public Object doOpen(EntityManager conn, Root<Object> cache,String namespace){
try {
CriteriaBuilder cb = conn.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(cache).where(cb.equal(cache.get(""namespace""),namespace));
List<Object> stor = conn.createQuery(cq).getResultList();
return stor;
}catch (Exception e){
return false;
}
}"
13354,"""Use for loop to traverse the execution results of the following code: Execute SQL with $conn$ (query the password column in the user table based on $usr_name$), get all the query results, store them as list, and finally return.","public List handler(JdbcTemplate conn,String usr_name){
List result = new ArrayList();
List res = conn.query(""select password from user where usr_name= ?"", new Object[]{usr_name}, new BeanPropertyRowMapper(List.class));
for (Object row : res) {
result.add(row);
}
return result;
}"
11473,"""Open and read the file ""books.csv"" and convert the data into a list. Use for loop to iterate through the first data in this list to the end and get the value corresponding to the 'year' field in the database. Set the SQL (query all columns in the booktable table based on 'year'), execute the SQL based on $conn$, get all the data, and return the query result.","public List selectValue(JdbcTemplate conn){
List books = new ArrayList();
String filePath = ""books.csv"";
try (Scanner sc = new Scanner(new FileReader(filePath))) {
while (sc.hasNextLine()) { //按行读取字符串
String year = sc.nextLine();
books = conn.query(""select * from booktable where year = ?"", new Object[]{year}, new BeanPropertyRowMapper(List.class));
}
}catch (FileNotFoundException e) {
e.printStackTrace();
}
return books;
}"
13452,"""Use $conn$ to execute SQL (get all columns in the flights table with id as $flight_id$) and get the first piece of data. Finally return the rendered ""flight.html"", where the flight parameter is the query result.","public String flight(JdbcTemplate conn,String flight_id,Model model){
List flights = conn.query(""select * from flights where id = ?"", new Object[]{flight_id}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""flights"",flights.get(0));
return ""flight.html"";
}"
13235,"""Connect to the database engine using $testing$. Set the SQL (query all columns for users where the id of user is $user_id$), execute the SQL and get all the data. Close the database connection and return the result of the query.","public List selectValue(DataSource testing, String user_id){
JdbcTemplate connection = new JdbcTemplate(testing);
List results = connection.query(""select * from users where user_id = ? "", new Object[]{user_id}, new BeanPropertyRowMapper(List.class));
return results;
}"
11361,"""Use $conn$ to execute SQL (query all columns in the books table according to $isbn$), get all the data, insert the data one by one into a list, close the connection, and return list.","public List main(JdbcTemplate conn,String isbn){
List query = conn.query(""select * from books where isbn= ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
List csv = new ArrayList();
for (Object i : query) {
csv.add(i);
}
return csv;
}"
13263,"""Set the SQL statement (query all the columns in books where isbn is $isbn$ and return all the data) . Execute an SQL statement with $conn$ to get all the data, return None if the query result is empty, otherwise return the query result.","public List selectApi(JdbcTemplate conn,String isbn){
List book_res = conn.query(""select * from books where isbn= ?"", new Object[]{isbn}, new BeanPropertyRowMapper(List.class));
if (book_res.isEmpty()){
return null;
}else {
return book_res;
}
}"
11298,"""Try to use $DB_URI$ to get the database engine and execute SQL (get all the columns in the TABLE based on $FOREIGN_KEY_CHECKS$), get all the data and return the query result. If there is a SQLAlchemyError error, print the error and exit the system.","public List dbConnection(DataSource DB_URI, String FOREIGN_KEY_CHECKS){
try {
JdbcTemplate connection = new JdbcTemplate(DB_URI);
List res = connection.query(""select * from table where foreign_key_checks= ? "", new Object[]{FOREIGN_KEY_CHECKS}, new BeanPropertyRowMapper(List.class));
return res;
}catch (Exception e){
e.printStackTrace();
return null;
}
}"
14274,"""If the request module sends the request in a post method, use $conn$ to execute SQL (query all the login_info in the login_table through $user_name$) and return all the query results.","public List defav(HttpRequest request, JdbcTemplate conn, String user_name){
if (request.getMethod().equals(""POST"")){
List res = conn.query(""select login_info from login_table where user_name= ?"", new Object[]{user_name}, new BeanPropertyRowMapper(List.class));
return res;
} else {
return null;
}
}"
11455,"""Use $db$ to establish a connection, set up SQL (query all the information in the mock_calls table based on $id$), use $conn$ to execute SQL and get all the query results, close the connection, and return the query results.","public List selectValue(DataSource db, String id){
JdbcTemplate engine = new JdbcTemplate(db);
List calls = engine.query(""select * from mock_calls where id = ? "", new Object[]{id}, new BeanPropertyRowMapper(List.class));
return calls;
}"
14083,"""Query all the columns in the books table where 'author' is $author$ through $conn$, get all the data, render and return ""books.html"", where the books parameter is the query result.","public String books(JdbcTemplate conn, String author,Model model){
List books = conn.query(""select * from mock_calls where id = ? "", new Object[]{author}, new BeanPropertyRowMapper(List.class));
model.addAttribute(""books"",books);
return ""books.html"";
}"
13438,"""Use $engine$ to connect to the database, then use the java expression to execute SQL (get all columns in the $tbl_events$ table with EID as $EID$) and get all the data. Further arrange $engine$ and finally return the query results.","public Object editEvent(EntityManager engine, Root<Object> tbl_events,String EID){
CriteriaBuilder cb = engine.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(tbl_events).where(cb.equal(tbl_events.get(""EID""),EID));
List<Object> results = engine.createQuery(cq).getResultList();
return results;
}"
11700,"""Execute SQL with $engine$ (get all the columns in the testtable table according to $id$), get the first piece of data, then set the assertion that the length of the query result is 1, and finally return the query result.","public Object testFirst(JdbcTemplate engine,String id){
List results = engine.query(""select * from testtable where id= ?"", new Object[]{id}, new BeanPropertyRowMapper(List.class));
assert results.size()==1;
return results.get(0);
}"
11270,"""Get the database engine via $db_connection_string$, execute the SQL statement (get the id column in 'places'based on $suggested_by$), get all the data, and finally return the query result.","public List connect(DataSource db_connection_string, String suggested_by){
JdbcTemplate engine = new JdbcTemplate(db_connection_string);
List Session = engine.query(""select id from places where suggested_by= ? "", new Object[]{suggested_by}, new BeanPropertyRowMapper(List.class));
return Session;
}"
13780,"""Execute SQL with $conn$ (query all columns in the courses table according to $universities$) and get all the query results. If the query results are not empty, return the rendered 'all_courses.html' page, where the parameter courses is set to the query results.","public String allCourses(JdbcTemplate conn,String universities,Model model){
List courses = conn.query(""select * from courses where universities = ?"", new Object[]{universities}, new BeanPropertyRowMapper(List.class));
if (courses.isEmpty()){
return null;
}else {
model.addAttribute(""courses"",courses);
return ""all_courses.html"";
}
}"
11672,"""Use $sql_engine$ to connect the database, execute SQL according to the java expression (get all the columns in the $ideas_table$ table where idea_id is $id$), get the first piece of data, then convert the 0th element of the query result to list type, and return False if the list content is None.","public boolean findIdea(EntityManager sql_engine, Root<Object> ideas_table,String id){
CriteriaBuilder cb = sql_engine.getCriteriaBuilder();
CriteriaQuery<Object> cq = cb.createQuery(Object.class);
cq.select(ideas_table).where(cb.equal(ideas_table.get(""id""),id));
List<Object> results = sql_engine.createQuery(cq).getResultList();
Object idea_info =JSONObject.parseObject(results.get(0).toString()).get(0);
if (idea_info==null){
return false;
}else {
return true;
}
}"
